Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
9/1/2021 03:02,all,0,0,0.4,0,0,99.6,479008,2847032,766356,19.15,190800,2183120,2179768,54.47,1658748,1305456,156,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:02,all,0,0,0,0,0,100,479008,2847036,766352,19.15,190804,2183120,2179768,54.47,1658756,1305456,172,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:02,all,0.2,0,0.2,0,0,99.6,478756,2846788,766600,19.16,190808,2183120,2179784,54.47,1658760,1305456,172,ens33,0.6,0,0.12,0,0,0,0,0
9/1/2021 03:02,all,0.4,0,0.2,0,0,99.4,478756,2846796,766592,19.16,190816,2183120,2179784,54.47,1658768,1305456,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:02,all,0,0,0,0,0,100,479008,2847052,766336,19.15,190820,2183120,2179784,54.47,1658760,1305456,32,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:02,all,0,0,0.2,0,0,99.8,479008,2847056,766332,19.15,190824,2183120,2179784,54.47,1658764,1305456,140,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:02,all,0,0,0,0,0,100,479008,2847064,766320,19.15,190832,2183120,2171544,54.27,1658776,1305456,164,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0.2,0,0,0,0,99.8,479008,2847076,766308,19.15,190836,2183128,2171544,54.27,1658780,1305464,156,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,479008,2847088,766296,19.15,190844,2183132,2171544,54.27,1658788,1305468,188,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,479008,2847092,766292,19.15,190848,2183132,2171544,54.27,1658792,1305468,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,478756,2846844,766540,19.16,190852,2183132,2171544,54.27,1658796,1305468,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,478756,2846848,766536,19.16,190856,2183132,2171544,54.27,1658800,1305468,48,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,478756,2846852,766532,19.16,190860,2183132,2171544,54.27,1658804,1305468,148,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,478756,2846860,766524,19.16,190864,2183136,2171544,54.27,1658808,1305472,172,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,478756,2846872,766512,19.15,190872,2183136,2171576,54.27,1658816,1305472,156,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0.2,0,0,99.8,478756,2846876,766508,19.15,190876,2183136,2171576,54.27,1658820,1305472,184,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0,0,0,100,478756,2846880,766504,19.15,190880,2183136,2171576,54.27,1658824,1305472,184,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:03,all,0,0,0,0,0,100,478756,2846888,766496,19.15,190888,2183136,2171576,54.27,1658832,1305472,52,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:03,all,0.2,0,0.2,0,0,99.6,478756,2846900,766484,19.15,190896,2183140,2171544,54.27,1658840,1305476,176,ens33,0.8,0,0.07,0,0,0,0,0
9/1/2021 03:04,all,0.2,0,0.2,0,0,99.6,478756,2846904,766480,19.15,190900,2183140,2171544,54.27,1658844,1305476,144,ens33,1,0.2,0.19,0.01,0,0,0,0
9/1/2021 03:04,all,0,0,0,0,0,100,478756,2846912,766472,19.15,190908,2183140,2171544,54.27,1658852,1305476,164,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:04,all,0,0,0,0,0,100,478756,2846912,766472,19.15,190908,2183140,2171544,54.27,1658852,1305476,152,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:04,all,0,0,0,0,0,100,478756,2846916,766468,19.15,190912,2183140,2171560,54.27,1658856,1305476,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:04,all,0,0,0.2,0,0,99.8,478756,2846924,766460,19.15,190920,2183140,2171560,54.27,1658864,1305476,172,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:04,all,0.2,0,0,0,0,99.8,478724,2846892,766492,19.15,190920,2183140,2171560,54.27,1658876,1305476,36,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:04,all,0,0,0.2,0,0,99.8,478724,2846896,766484,19.15,190924,2183140,2171560,54.27,1658880,1305476,164,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:04,all,0,0,0.2,0,0,99.8,478724,2846900,766480,19.15,190928,2183140,2171624,54.27,1658884,1305476,144,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:04,all,0,0,0.2,0,0,99.8,478724,2846908,766472,19.15,190932,2183144,2171624,54.27,1658888,1305480,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:04,all,0,0,0.2,0,0,99.8,478724,2846912,766468,19.15,190936,2183144,2171624,54.27,1658892,1305480,156,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:04,all,0,0,0.2,0,0,99.8,478724,2846924,766456,19.15,190944,2183148,2171624,54.27,1658900,1305484,184,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:04,all,0,0,0,0,0,100,478724,2846928,766452,19.15,190948,2183148,2171608,54.27,1658904,1305484,188,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0,0,0.6,0,0,99.4,478724,2846940,766440,19.15,190956,2183152,2171608,54.27,1658912,1305488,64,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0,0,0,0,0,100,478724,2846948,766432,19.15,190964,2183152,2171608,54.27,1658924,1305488,204,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0.2,0,0.2,0,0,99.6,478724,2846952,766428,19.15,190968,2183152,2171608,54.27,1658928,1305488,152,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0,0,0.2,0,0,99.8,478724,2846956,766424,19.15,190972,2183152,2171608,54.27,1658932,1305488,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0,0,0.2,0,0,99.8,478724,2846960,766420,19.15,190976,2183152,2171608,54.27,1658936,1305488,168,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:05,all,0.2,0,0,0,0,99.8,478724,2846960,766412,19.15,190984,2183152,2171608,54.27,1658936,1305488,184,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:05,all,0,0,0,0,0,100,478724,2846972,766408,19.15,190988,2183152,2171608,54.27,1658948,1305488,172,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:05,all,0,0,0.4,0,0,99.6,478724,2846976,766404,19.15,190992,2183152,2171624,54.27,1658952,1305488,84,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0.2,0,0,0,0,99.8,478724,2846980,766400,19.15,190996,2183152,2171624,54.27,1658956,1305488,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0,0,0.4,0,0,99.6,478724,2846988,766392,19.15,191000,2183156,2171624,54.27,1658960,1305492,148,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:05,all,0.2,0,0,0,0,99.8,478724,2846992,766388,19.15,191004,2183156,2171624,54.27,1658964,1305492,168,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:05,all,0,0,0.2,0,0,99.8,478472,2846752,766628,19.16,191012,2183160,2171624,54.27,1658972,1305496,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:06,all,0.2,0,0.2,0,0,99.6,478472,2846764,766612,19.16,191020,2183164,2171624,54.27,1659148,1305500,276,ens33,1.2,0,0.2,0,0,0,0,0
9/1/2021 03:06,all,0,0,0,0,0,100,478472,2846772,766604,19.16,191028,2183164,2171624,54.27,1659156,1305500,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:06,all,0,0,0.2,0,0,99.8,478472,2846780,766596,19.16,191036,2183164,2171624,54.27,1659164,1305500,304,ens33,0.2,0.2,0.02,0.01,0,0,0,0
9/1/2021 03:06,all,0,0,0.2,0,0,99.8,478472,2846784,766592,19.16,191040,2183164,2171624,54.27,1659168,1305500,204,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:06,all,0,0,0,0,0,100,478472,2846796,766580,19.16,191048,2183168,2171624,54.27,1659176,1305504,192,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:06,all,0.2,0,0.4,0,0,99.39,478504,2846844,766532,19.16,191064,2183168,2171624,54.27,1659192,1305504,180,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:06,all,0,0,0,0,0,100,478504,2846848,766528,19.16,191068,2183168,2171624,54.27,1659196,1305504,212,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:06,all,0,0,0,0,0,100,478504,2846852,766524,19.16,191072,2183168,2171640,54.27,1659200,1305504,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:06,all,0,0,0.2,0,0,99.8,478504,2846860,766516,19.15,191076,2183172,2171640,54.27,1659204,1305508,220,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:06,all,0,0,0.2,0,0,99.8,478504,2846868,766508,19.15,191084,2183172,2171640,54.27,1659212,1305508,88,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:06,all,0,0,0.2,0,0,99.8,478504,2846872,766504,19.15,191088,2183172,2171640,54.27,1659216,1305508,140,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:06,all,0,0,0.6,0,0,99.4,478504,2846872,766504,19.15,191088,2183172,2171608,54.27,1659216,1305508,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0.4,0,0.4,0,0,99.19,478504,2846876,766500,19.15,191088,2183176,2171608,54.27,1659216,1305512,264,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0,0,0.4,0,0,99.6,478504,2846880,766496,19.15,191092,2183176,2171608,54.27,1659220,1305512,292,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0.2,0,0.2,0,0,99.6,478504,2846884,766492,19.15,191096,2183176,2171608,54.27,1659224,1305512,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0,0,0.2,0,0,99.8,478252,2846636,766736,19.16,191100,2183176,2171608,54.27,1659228,1305512,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0,0,0.2,0,0,99.8,478252,2846640,766732,19.16,191104,2183176,2171608,54.27,1659232,1305512,76,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:07,all,0.2,0,0.2,0,0,99.6,478252,2846644,766728,19.16,191108,2183176,2171608,54.27,1659236,1305512,152,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:07,all,0,0,0,0,0,100,478252,2846648,766724,19.16,191112,2183176,2171608,54.27,1659240,1305512,180,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:07,all,0,0,0.2,0,0,99.8,478252,2846780,766592,19.16,191116,2183304,2171640,54.27,1659244,1305640,160,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0,0,0,0,0,100,478252,2846788,766584,19.16,191120,2183308,2171640,54.27,1659248,1305644,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0,0,0.2,0,0,99.8,478252,2846796,766576,19.16,191124,2183312,2171640,54.27,1659252,1305648,196,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:07,all,0,0,0,0,0,100,478252,2846800,766572,19.16,191128,2183312,2171640,54.27,1659256,1305648,200,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:07,all,0,0,0.2,0,0,99.8,478252,2846804,766568,19.16,191132,2183312,2171624,54.27,1659260,1305648,60,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:08,all,0.2,0,0.4,0,0,99.4,478252,2846812,766560,19.16,191136,2183316,2171624,54.27,1659264,1305652,240,ens33,0.8,0,0.17,0,0,0,0,0
9/1/2021 03:08,all,0.2,0,0.2,0,0,99.6,478252,2846816,766556,19.16,191140,2183316,2171624,54.27,1659268,1305652,292,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:08,all,0,0,0,0,0,100,478252,2846820,766552,19.16,191144,2183316,2171624,54.27,1659276,1305652,280,ens33,0.6,0,0.09,0,0,0,0,0
9/1/2021 03:08,all,0,0,0.4,0,0,99.6,478252,2846828,766544,19.16,191152,2183316,2171640,54.27,1659284,1305652,320,ens33,0.6,0,0.09,0,0,0,0,0
9/1/2021 03:08,all,0.2,0,0.2,0,0,99.6,478252,2846828,766536,19.16,191160,2183316,2171640,54.27,1659284,1305652,344,ens33,0.8,0,0.09,0,0,0,0,0
9/1/2021 03:08,all,0.2,0,0,0,0,99.8,478188,2846780,766588,19.16,191168,2183316,2204488,55.09,1659344,1305652,344,ens33,27.8,1.2,9.26,0.22,0,0,0,0.01
9/1/2021 03:08,all,0,0,0,0,0,100,477936,2846540,766828,19.16,191176,2183320,2204488,55.09,1659356,1305656,92,ens33,2,0.2,0.18,0.01,0,0,0,0
9/1/2021 03:08,all,0.2,0,0.2,0,0,99.6,477936,2846548,766820,19.16,191184,2183320,2204504,55.09,1659372,1305656,140,ens33,1.6,0,0.15,0,0,0,0,0
9/1/2021 03:08,all,0,0,0,0,0,100,477936,2846560,766808,19.16,191192,2183324,2204504,55.09,1659380,1305660,180,ens33,1.4,0,0.13,0,0,0,0,0
9/1/2021 03:08,all,0,0,0,0,0,100,477936,2846564,766804,19.16,191196,2183324,2188024,54.68,1659332,1305660,172,ens33,0.8,0,0.08,0,0,0,0,0
9/1/2021 03:08,all,0,0,0.2,0,0,99.8,477936,2846568,766800,19.16,191200,2183324,2188024,54.68,1659336,1305660,200,ens33,1.4,0,0.13,0,0,0,0,0
9/1/2021 03:08,all,0,0,0.2,0,0,99.8,477936,2846572,766796,19.16,191204,2183324,2179800,54.47,1659340,1305660,200,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:09,all,0,0,0,0,0,100,477936,2846584,766784,19.16,191212,2183328,2179800,54.47,1659348,1305664,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:09,all,0.2,0,0.4,0,0,99.4,477936,2846592,766776,19.16,191220,2183328,2179800,54.47,1659356,1305664,88,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:09,all,0,0,0,0,0,100,477936,2846600,766768,19.16,191228,2183328,2179800,54.47,1659352,1305664,148,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:09,all,0,0,0.2,0,0,99.8,477936,2846604,766764,19.16,191232,2183328,2171608,54.27,1659356,1305664,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:09,all,0,0,0,0,0,100,477936,2846612,766756,19.16,191240,2183328,2171608,54.27,1659364,1305664,176,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:09,all,0,0,0.4,0,0,99.6,477968,2846656,766708,19.16,191248,2183332,2204488,55.09,1659420,1305668,180,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:09,all,0,0,0,0,0,100,477968,2846660,766704,19.16,191252,2183332,2204488,55.09,1659424,1305668,184,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:09,all,0,0,0,0,0,100,477968,2846668,766696,19.16,191260,2183332,2204488,55.09,1659440,1305668,188,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:09,all,0.2,0,0,0,0,99.8,477968,2846680,766684,19.16,191268,2183336,2204488,55.09,1659448,1305672,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:09,all,0,0,0,0,0,100,477968,2846688,766676,19.16,191276,2183336,2188024,54.68,1659432,1305672,192,ens33,0.8,0,0.08,0,0,0,0,0
9/1/2021 03:09,all,0.2,0,0.2,0,0,99.6,477968,2846696,766668,19.16,191284,2183336,2188024,54.68,1659440,1305672,184,ens33,0.8,0,0.07,0,0,0,0,0
9/1/2021 03:09,all,0,0,0.4,0,0,99.6,477968,2846704,766660,19.16,191292,2183336,2188008,54.68,1659448,1305672,180,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:10,all,0.4,0,0.4,0,0,99.2,478032,2846784,766644,19.16,191300,2183340,2188008,54.68,1659456,1305676,332,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:10,all,0,0,0,0,0,100,478032,2846788,766640,19.16,191304,2183340,2188008,54.68,1659460,1305676,352,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:10,all,0.2,0,0.2,0,0,99.6,478032,2846792,766636,19.16,191308,2183340,2188008,54.68,1659464,1305676,356,ens33,0.2,0.2,0.01,0.01,0,0,0,0
9/1/2021 03:10,all,0,0,0.2,0,0,99.8,478032,2846796,766632,19.16,191312,2183340,2188040,54.68,1659468,1305676,356,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:10,all,0.2,0,0,0,0,99.8,478032,2846808,766620,19.16,191320,2183344,2188040,54.68,1659476,1305680,184,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:10,all,0,0,0.4,0,0,99.6,478032,2846808,766616,19.16,191324,2183344,2188040,54.68,1659476,1305680,192,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:10,all,0,0,0,0,0,100,478032,2846820,766604,19.16,191332,2183344,2188040,54.68,1659508,1305680,180,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:10,all,0,0,0.4,0,0,99.6,477780,2846576,766848,19.16,191340,2183344,2196280,54.88,1659516,1305680,184,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:10,all,0,0,0.2,0,0,99.8,477780,2846580,766844,19.16,191344,2183344,2196280,54.88,1659520,1305680,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:10,all,0.2,0,0.2,0,0,99.6,478032,2846840,766584,19.16,191352,2183344,2179816,54.47,1659484,1305680,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:10,all,0,0,0.2,0,0,99.8,478032,2846848,766576,19.16,191360,2183344,2179816,54.47,1659492,1305680,12,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:10,all,0,0,0.2,0,0,99.8,478032,2846856,766568,19.16,191368,2183344,2171608,54.27,1659500,1305680,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0,0,0,0,0,100,478032,2846868,766556,19.16,191376,2183348,2171608,54.27,1659508,1305684,272,ens33,0.4,0,0.07,0,0,0,0,0
9/1/2021 03:11,all,0,0,0.2,0,0,99.8,477780,2846628,766796,19.16,191384,2183348,2171608,54.27,1659516,1305684,276,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0,0,0.2,0,0,99.8,477780,2846636,766788,19.16,191392,2183348,2171608,54.27,1659524,1305684,292,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0.2,0,0.2,0,0,99.6,477780,2846648,766776,19.16,191400,2183352,2171608,54.27,1659532,1305688,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0,0,0.4,0,0,99.6,477748,2846632,766792,19.16,191408,2183356,2171608,54.27,1659540,1305692,312,ens33,1.2,0,0.58,0,0,0,0,0
9/1/2021 03:11,all,0,0,0,0,0,100,477748,2846652,766772,19.16,191428,2183356,2171608,54.27,1659560,1305692,28,ens33,27,1.2,9.4,0.22,0,0,0,0.01
9/1/2021 03:11,all,0,0,0.2,0,0,99.8,477748,2846664,766760,19.16,191436,2183360,2171608,54.27,1659568,1305696,180,ens33,0.6,0.2,0.17,0.01,0,0,0,0
9/1/2021 03:11,all,0.2,0,1.01,0,0,98.79,462780,2831712,781492,19.53,191440,2183372,2191312,54.76,1675056,1305700,324,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0,0,0.4,0,0,99.6,474448,2843380,770016,19.24,191440,2183372,2174832,54.35,1662896,1305700,316,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0,0,0,0,0,100,474700,2843640,769756,19.24,191448,2183372,2174832,54.35,1662904,1305700,348,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:11,all,0,0,0,0,0,100,474700,2843644,769752,19.24,191452,2183372,2174832,54.35,1662908,1305700,348,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:11,all,0,0,0.2,0,0,99.8,474700,2843648,769748,19.24,191456,2183372,2171608,54.27,1662912,1305700,360,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:12,all,0.4,0,0,0,0,99.6,474700,2843664,769732,19.24,191460,2183384,2171608,54.27,1662916,1305712,32,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:12,all,0.2,0,0.2,0,0,99.6,474700,2843672,769724,19.24,191464,2183388,2171608,54.27,1662920,1305716,208,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:12,all,0,0,0,0,0,100,474700,2843680,769716,19.23,191472,2183388,2171608,54.27,1662928,1305716,212,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:12,all,0.2,0,0.2,0,0,99.6,474700,2843688,769708,19.23,191480,2183388,2171624,54.27,1662936,1305716,200,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:12,all,0,0,0,0,0,100,474700,2843696,769700,19.23,191488,2183388,2171624,54.27,1662944,1305716,220,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:12,all,0.2,0,0,0,0,99.8,474668,2843664,769724,19.24,191496,2183388,2171624,54.27,1662944,1305716,228,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:12,all,0,0,0.2,0,0,99.8,474668,2843680,769712,19.23,191504,2183388,2171624,54.27,1662960,1305716,212,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:12,all,0,0,0.2,0,0,99.8,474416,2843436,769956,19.24,191508,2183388,2171640,54.27,1662968,1305716,12,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:12,all,0,0,0,0,0,100,474416,2843436,769956,19.24,191508,2183388,2171640,54.27,1662968,1305716,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:12,all,0,0,0,0,0,100,474416,2843440,769952,19.24,191512,2183388,2171640,54.27,1662972,1305716,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:12,all,0,0,0.2,0,0,99.8,474416,2843448,769944,19.24,191520,2183388,2171640,54.27,1662980,1305716,172,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:12,all,0,0,0,0,0,100,474416,2843448,769944,19.24,191520,2183388,2171624,54.27,1662984,1305716,184,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0.2,0,0,0,0,99.8,474416,2843460,769932,19.24,191528,2183392,2171624,54.27,1662992,1305720,284,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0,0,0,0,0,100,474416,2843468,769924,19.24,191532,2183396,2171624,54.27,1662996,1305724,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0,0,0,0,0,100,474416,2843468,769924,19.24,191532,2183396,2171624,54.27,1662996,1305724,308,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0,0,0.2,0,0,99.8,474416,2843472,769920,19.24,191536,2183396,2171624,54.27,1663000,1305724,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0.2,0,0.2,0,0,99.6,474416,2843480,769912,19.24,191544,2183396,2171624,54.27,1663008,1305724,216,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:13,all,0,0,0.2,0,0,99.8,474416,2843480,769912,19.24,191544,2183396,2171624,54.27,1663008,1305724,212,ens33,26.55,1.2,9.11,0.22,0,0,0,0.01
9/1/2021 03:13,all,0,0,0,0,0,100,474416,2843488,769904,19.24,191552,2183396,2171624,54.27,1663024,1305724,224,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:13,all,0,0,0.2,0,0,99.8,474416,2843620,769772,19.24,191556,2183524,2171624,54.27,1663028,1305852,220,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0,0,0,0,0,100,474416,2843620,769772,19.24,191556,2183524,2171624,54.27,1663028,1305852,220,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0,0,0.2,0,0,99.8,474416,2843624,769768,19.24,191560,2183524,2171624,54.27,1663032,1305852,224,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:13,all,0,0,0.4,0,0,99.6,474416,2843628,769764,19.24,191564,2183524,2171624,54.27,1663036,1305852,172,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:13,all,0.2,0,0,0,0,99.8,474416,2843636,769752,19.24,191568,2183528,2171608,54.27,1663040,1305856,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0.2,0,0.2,0,0,99.6,474416,2843640,769748,19.24,191568,2183532,2171608,54.27,1663040,1305860,260,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:14,all,0,0,0.2,0,0,99.8,474416,2843644,769744,19.24,191572,2183532,2171608,54.27,1663044,1305860,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0.2,0,0,0,0,99.8,474416,2843648,769740,19.24,191576,2183532,2171608,54.27,1663048,1305860,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0,0,0.2,0,0,99.8,474416,2843656,769732,19.24,191580,2183536,2171624,54.27,1663052,1305864,308,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0,0,0.2,0,0,99.8,474416,2843656,769732,19.24,191580,2183536,2171624,54.27,1663052,1305864,28,ens33,0.8,0.2,0.06,0.01,0,0,0,0
9/1/2021 03:14,all,0.2,0,0.2,0,0,99.6,474384,2843624,769760,19.24,191584,2183536,2171624,54.27,1663052,1305864,192,ens33,26.8,1.6,9.14,0.24,0,0,0,0.01
9/1/2021 03:14,all,0,0,0,0,0,100,474384,2843632,769756,19.24,191588,2183536,2171624,54.27,1663060,1305864,196,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0,0,0.2,0,0,99.8,474384,2843636,769752,19.24,191592,2183536,2171624,54.27,1663064,1305864,172,ens33,0.6,0,0.12,0,0,0,0,0
9/1/2021 03:14,all,0.2,0,0.2,0,0,99.6,474132,2843396,769992,19.24,191600,2183540,2171624,54.27,1663072,1305868,208,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0,0,0.2,0,0,99.8,474132,2843404,769984,19.24,191608,2183540,2171624,54.27,1663080,1305868,212,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:14,all,0.2,0,0,0,0,99.8,474132,2843408,769980,19.24,191612,2183540,2171624,54.27,1663084,1305868,76,ens33,0.4,0,0.04,0,0,0,0,0
